Temperature,Humidite,Pluviometrie_mm,NDVI,RendementEstime_t_ha,RendementMoyenZone_t_ha,Surface_ha,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique,Capteur_Manuel,Capteur_Satellite,Capteur_Station_Sol,StadeCulture_Levée,StadeCulture_Maturation,StadeCulture_Récolte,StadeCulture_Semis,StadeCulture_Tallage,TypeCulture_Colza,TypeCulture_Maïs,TypeCulture_Tournesol,TypeCulture_Vigne,TypeSol_Calcaire,TypeSol_Limoneux,TypeSol_Sableux,Irrigation_Aucune,Irrigation_Goutte-à-goutte,Irrigation_Gravitaire,Region_Bourgogne-Franche-Comté,Region_Bretagne,Region_Centre-Val de Loire,Region_Grand Est,Region_Hauts-de-France,Region_Normandie,Region_Nouvelle-Aquitaine,Region_Occitanie,Region_Pays de la Loire
27.5,57.9,7.5,0.737,8.79,7.53,115.81,143,1.167329127052952,1157.75,1017.9698999999999,0.15374999999999994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16.8,51.3,2.8,0.4506,2.87,2.01,186.35,35,1.4278535927681952,818.1600000000001,534.8245000000001,-0.1654,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.6,74.7,9.1,0.6014999999999999,3.62,3.24,118.12,54,1.117280502220672,622.38,427.5944,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.0,49.7,56.7,0.2382,3.51,9.47,72.72,93,0.37064374800026606,754.5,255.2472,-0.35145000000000004,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11.3,60.0,4.9,0.5321,3.0,3.97,100.38,604,0.7556656028574235,452.0,301.14,-0.0675,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.8,65.2,6.0,0.3371,2.02,2.59,21.23,45,0.7799197686495419,515.04,42.8846,-0.2789,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
12.3,60.3,10.4,0.862,6.39,6.2,11.95,0,1.0306434989620985,488.31000000000006,76.36049999999999,0.25070000000000003,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.9,89.9,0.4,0.9056,1.37,4.04,30.21,0,0.33910807151467454,170.68999999999988,41.3877,0.3318,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
34.0,81.1,4.1,0.2399,2.47,9.43,115.72,106,0.261929732842277,642.6000000000001,285.82840000000004,-0.34135000000000004,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.4,36.7,0.9,0.5479,2.82,3.22,14.1,0,0.8757736777214976,1671.12,39.76199999999999,-0.05359999999999987,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20.5,36.0,2.9,0.4934,9.29,9.45,36.86,401,0.9830677427854574,1312.0,342.4294,-0.08880000000000005,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.1,93.6,7.3,0.5478,5.0,6.41,126.24,0,0.7800299843525985,147.84000000000015,631.1999999999999,-0.050900000000000056,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.2,87.5,9.3,0.5,2.9,2.88,38.38,0,1.006940948121708,227.5,111.302,-0.08705000000000007,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27.5,71.5,1.3,0.5898,1.96,1.75,129.1,457,1.1199936000365711,783.75,253.03599999999997,0.002749999999999919,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19.2,89.0,15.0,0.7116,5.71,6.35,54.97,0,0.8992111823445949,211.2,313.8787,0.1129,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.3,47.5,0.1,0.667,11.44,9.2,27.59,83,1.243476909264229,908.25,315.6296,0.07735000000000003,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28.6,52.8,3.2,0.5112,5.93,6.17,48.56,35,0.9611005492697743,1349.92,287.9608,-0.08750000000000002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.5,92.1,0.8,0.58325,6.41,8.24,51.43,217,0.7779116772916538,19.750000000000014,329.6663,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6.1,64.4,1.5,0.8612,2.36,1.53,174.35,0,1.5424735786040613,217.15999999999994,411.46599999999995,0.26339999999999997,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11.1,66.0,4.8,0.908,5.89,4.8,11.95,0,1.2270807769150482,377.4,70.3855,0.30990000000000006,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.7,72.3,1.1,0.8929,2.87,2.63,170.52,0,1.0912506036098724,324.09000000000003,489.39240000000007,0.2984,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26.3,10.9,2.3,0.1842,7.82,7.66,108.83,477,1.0208863957096663,2343.33,851.0506,-0.3902,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4.2,82.0,3.0,0.8264,6.38,7.76,119.04,0,0.8221638889640607,75.60000000000001,759.4752,0.24314999999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9.5,47.9,1.4,0.817,2.54,3.71,57.0,6,0.6846342732229832,494.95,144.78,0.24319999999999997,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.6,67.0,1.6,0.5978,9.45,9.34,16.49,1,1.011776218655012,349.8,155.83049999999997,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14.6,89.0,13.5,0.8244,3.82,3.85,45.9,421,0.9922052150513894,160.6,175.338,0.2229000000000001,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6.5,50.7,0.0,0.5016,7.19,5.34,102.9,0,1.346439426143397,320.45,739.8510000000001,-0.09649999999999992,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15.9,37.2,3.8,0.457,4.51,2.96,31.63,14,1.5236435012043876,998.52,142.6513,-0.1444999999999999,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
17.8,81.2,10.5,0.4487,4.43,4.88,156.15,0,0.9077850250306865,334.64,691.7445,-0.16259999999999997,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.1,83.0,5.3,0.3276,3.2,3.37,150.45,0,0.9495520784804793,-1.7000000000000002,481.44,-0.2702,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.5,60.6,10.4,0.5942,6.16,6.18,197.24,511,0.996762141161584,847.1,1214.9984000000002,0.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.9,92.0,0.0,0.1546,2.3,2.4,129.1,487,0.9583293402944154,207.2,296.92999999999995,-0.4324500000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11.2,45.3,2.7,0.4299,2.54,2.85,83.355,224,0.8912249430703751,612.64,211.72170000000003,-0.1679,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13.5,51.6,2.6,0.5737,2.6,2.86,160.57,0,0.9090877304624809,653.4,417.48199999999997,-0.042300000000000004,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.6,88.3,0.4,0.3744,4.41,3.55,37.26,597,1.2422500218309245,159.12000000000003,164.3166,-0.2252,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30.9,54.2,11.0,0.8417,5.6,7.56,93.66,30,0.7407397609262422,1415.2199999999998,524.496,0.2673,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.4,38.0,20.6,0.7005,4.38,3.9,173.15,203,1.1230740433998887,1264.8,758.397,0.08805000000000007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4.3,74.1,2.4,0.7325,3.03,2.83,111.84,0,1.0706675948141524,111.37000000000002,338.8752,0.13470000000000004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17.1,85.6,3.4,0.5921,2.74,3.76,83.72,50,0.7287214661663135,246.24000000000012,229.39280000000002,-0.022749999999999937,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.2,75.0,8.8,0.5981,3.15,5.93,48.56,0,0.5311964060768869,180.0,152.964,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.9,36.7,10.6,0.6984,2.66,2.11,83.72,0,1.2606575324287563,-56.97,222.6952,0.11630000000000007,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.3,85.5,7.1,0.3133,9.25,8.48,112.47,0,1.09080060047099,105.85,1040.3475,-0.2845,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24.1,76.6,1.9,0.6352,1.94,3.07,152.99,96,0.6319197657336622,563.9400000000002,296.80060000000003,0.048149999999999915,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22.9,19.6,68.5,0.8994,6.26,5.32,50.38,0,1.176689517500907,1841.16,315.3788,0.3013,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13.6,81.3,4.0,0.8325,2.83,2.63,67.81,0,1.0760415359637416,254.32000000000002,191.90230000000003,0.21765000000000012,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
20.6,68.4,0.8,0.4388,7.15,9.31,60.33,497,0.7679905821798259,650.9599999999999,431.3595,-0.14245000000000002,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.9,44.0,0.7,0.1136,8.87,9.17,59.28,0,0.9672835689383108,778.4,525.8136,-0.4686,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20.7,63.8,4.1,0.4956,3.26,3.93,175.05,0,0.8295144287164663,749.34,570.663,-0.10589999999999994,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.6,56.4,2.1,0.5089,4.86,6.03,170.52,294,0.8059688126553688,69.76,828.7272000000002,-0.08919999999999995,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
9.2,92.1,8.6,0.4968,2.9,2.34,111.84,0,1.2393109431156277,72.68000000000005,324.336,-0.10099999999999998,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.3,41.2,3.2,0.7445,6.67,5.38,8.57,197,1.23977464725902,311.64,57.1619,0.1503000000000001,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,55.6,3.3,0.5954,2.47,3.35,160.57,0,0.7373112319067705,44.4,396.60790000000003,0.01330000000000009,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6.0,74.3,0.1,0.5942,6.64,5.29,88.44999999999999,254,1.2551961149411817,154.20000000000002,587.3079999999999,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20.6,88.1,2.3,0.4016,6.87,8.97,194.32,132,0.765885433795503,245.14000000000013,1334.9784,-0.2002,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7.5,78.5,0.1,0.4331,1.86,3.17,39.25,0,0.5867489377005121,161.25,73.00500000000001,-0.1647,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6.1,57.8,24.6,0.4562,2.7,3.35,150.74,0,0.8059677433798705,257.42,406.99800000000005,-0.1586499999999999,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12.2,65.0,9.0,0.626,1.98,2.22,91.585,0,0.8918878743789441,427.0,181.33829999999998,0.011150000000000104,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
18.0,39.4,16.3,0.7629,6.92,6.72,91.03,32,1.0297603723803983,1090.8,629.9276,0.1885,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17.9,53.5,15.8,0.7405,6.88,8.05,119.57,0,0.8546573234070516,832.3499999999999,822.6415999999999,0.13870000000000005,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
18.7,68.0,6.6,0.6483,3.89,3.7,83.355,204,1.0513485098688922,598.4,324.25095000000005,0.03585000000000005,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
13.7,38.9,8.0,0.9191,2.77,3.22,90.71,46,0.8602457756342371,837.0699999999999,251.2667,0.34530000000000005,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.9,89.9,5.1,0.663,7.44,5.47,126.24,0,1.360143765733518,130.28999999999994,939.2256,0.06490000000000007,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.0,64.8,9.0,0.5601,3.91,3.83,131.29,58,1.0208850629632822,598.4000000000001,513.3439,-0.04139999999999988,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14.0,85.4,7.6,0.3332,2.62,2.66,160.57,141,0.98495870316277,204.39999999999992,420.6934,-0.24889999999999995,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.9,57.0,6.4,0.5146,1.88,2.13,91.08,154,0.882624964202046,1070.7,171.23039999999997,-0.07245000000000013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17.9,94.9,4.2,0.7097,3.3,4.28,174.63,133,0.7710262359200095,91.28999999999989,576.279,0.11009999999999998,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.1,90.3,4.2,0.6586,7.96,8.03,163.86,0,0.9912814554402798,49.47000000000001,1304.3256000000001,0.029899999999999927,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27.4,72.2,16.2,0.6502,8.34,7.56,151.11,44,1.1031731439508679,761.7199999999999,1260.2574000000002,0.05400000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
25.2,79.2,5.9,0.6611,8.8,8.7,147.27,0,1.0114930902378276,524.16,1295.976,0.07984999999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30.7,77.1,19.0,0.7382,3.18,3.7,150.76,443,0.8594571366023335,703.0300000000002,479.4168,0.13670000000000004,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.2,68.0,2.6,0.8152,2.84,4.3,94.63,610,0.6604635803172552,486.4,268.7492,0.2156,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
13.8,66.5,4.5,0.7929,1.81,1.41,99.53,31,1.2836788391571692,462.3,180.1493,0.17690000000000006,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.7,44.1,6.4,0.5911,8.24,7.83,125.51,231,1.0523613635231628,877.6299999999999,1034.2024000000001,0.007849999999999913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24.5,89.0,4.9,0.7494,3.75,3.57,143.35,111,1.0504172257220568,269.5,537.5625,0.13695000000000002,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.8,63.1,3.3,0.4689,3.56,3.24,15.05,244,1.0987620408578984,472.32,53.578,-0.12560000000000004,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22.7,91.9,0.9,0.6964,10.9,9.3,107.33,0,1.1720417504927414,183.86999999999986,1169.897,0.11514999999999997,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4.6,38.0,4.5,0.7965,7.28,6.35,62.62,372,1.1464548874726184,285.2,455.8736,0.18099999999999994,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.5,42.7,4.7,0.6988,11.34,8.75,86.57,146,1.2959985188588357,601.65,981.7037999999999,0.10849999999999993,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,89.5,2.2,0.3014,2.86,2.52,91.585,0,1.1349161312851932,9.450000000000001,261.93309999999997,-0.28069999999999995,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
13.0,50.4,12.5,0.5945,4.24,3.47,25.99,0,1.2218984959697523,644.8000000000001,110.1976,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
29.4,92.4,28.5,0.8278,2.42,2.98,142.62,0,0.8120778118194234,223.43999999999983,345.1404,0.2407499999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27.7,93.7,10.9,0.6126,7.28,7.18,52.93,0,1.0139261644482391,174.5099999999999,385.3304,0.029349999999999987,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.3,91.2,3.9,0.5803,1.9,2.67,145.06,580,0.7116078216935516,187.43999999999994,275.614,-0.006750000000000034,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18.4,62.75,1.0,0.792,2.65,1.96,9.72,0,1.3520339181942949,685.4,25.758,0.17715000000000014,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.3,41.1,19.0,0.5870500000000001,3.12,2.04,99.53,506,1.529404267626139,1666.87,310.53360000000004,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
24.1,60.2,2.5,0.7714,9.42,7.65,163.65,550,1.231370939384393,959.18,1541.583,0.17520000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.3,70.6,1.9,0.3381,4.94,5.93,24.5,47,0.8330508717523244,596.8200000000002,121.03000000000002,-0.22369999999999995,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22.4,73.5,1.3,0.5870500000000001,2.19,2.91,9.66,131,0.75257473342016,593.5999999999999,21.1554,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.4,44.7,10.1,0.6189,6.52,8.11,94.63,299,0.8039447546920411,188.01999999999998,616.9875999999999,0.03564999999999996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4.1,86.4,0.0,0.8765,6.34,6.21,169.53,0,1.0209323334422973,55.75999999999997,1074.8201999999999,0.2823,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23.3,57.8,6.3,0.3463,2.42,3.59,39.25,141,0.6740928298249865,983.2600000000001,94.985,-0.23579999999999995,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
24.7,73.4,16.2,0.7668,6.965,7.22,151.23,0,0.9646801043211852,657.0199999999999,1053.31695,0.18355,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11.2,35.1,0.5,0.7233,6.85,4.99,45.64,228,1.372742739994509,726.88,312.634,0.1291000000000001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.1,42.7,8.5,0.7489,7.49,6.12,88.44999999999999,0,1.223854209388547,1151.73,662.4904999999999,0.1502,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3.4,48.9,1.5,0.7689,5.48,6.52,145.83,252,0.8404895084516744,173.74,799.1484000000002,0.18564999999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23.8,46.6,9.3,0.5855,8.41,7.56,91.275,434,1.1124323909624458,1270.92,767.6227500000001,-0.010699999999999932,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.9,66.0,1.7,0.5842,5.47,7.14,169.53,0,0.7661053696003227,64.6,927.3290999999999,-0.013899999999999912,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20.6,91.3,7.4,0.4031,5.97,6.69,106.97,112,0.8923753477199585,179.22000000000008,638.6109,-0.1713,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22.8,64.55,0.2,0.3639,5.79,6.63,185.42,482,0.8733018502234537,808.2600000000001,1073.5818,-0.21050000000000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
22.1,49.4,9.4,0.4814,7.65,5.95,18.7,0,1.2857121248535717,1118.26,143.055,-0.08039999999999997,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12.9,36.3,5.4,0.6764,9.43,9.08,27.59,171,1.0385451117344584,821.73,260.1737,0.0746,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.8,35.3,4.5,0.5447,10.67,8.49,88.44999999999999,0,1.2567711934379346,569.3600000000001,943.7614999999998,-0.03750000000000009,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.0,80.0,7.7,0.4433,3.22,3.04,25.69,0,1.0592070420820985,240.0,82.72180000000002,-0.17154999999999987,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21.6,38.3,8.7,0.5277,2.4,3.03,39.25,0,0.7920765938066211,1332.7200000000003,94.2,-0.054400000000000004,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6.1,74.2,0.0,0.888,10.19,9.0,158.35,0,1.1322209641989287,157.37999999999997,1613.5865,0.2862,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
18.9,47.5,24.5,0.7017,2.33,2.54,145.06,501,0.9173192231526648,992.2499999999999,337.9898,0.0857,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28.4,49.3,3.5,0.6918,2.62,2.26,21.23,503,1.1592869058101514,1439.88,55.622600000000006,0.07579999999999998,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15.1,40.8,1.0,0.444,9.54,9.28,86.57,116,1.0280161336033042,893.9200000000001,825.8777999999999,-0.13725000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.4,66.6,4.3,0.8733,4.06,4.1,148.38,183,0.9902414872158849,714.7600000000001,602.4227999999999,0.26085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6.7,44.6,11.7,0.3977,7.24,9.67,57.12,0,0.7487065680387094,371.18,413.54879999999997,-0.19260000000000005,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9.4,38.7,7.7,0.6579,2.66,1.54,160.3,0,1.7272615112888876,576.22,426.3980000000001,0.043050000000000144,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
9.9,44.4,2.6,0.6085,4.47,3.47,171.87,0,1.2881807257039604,550.44,768.2588999999999,0.034700000000000064,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.8,88.9,16.4,0.5401,10.5,8.95,16.91,188,1.173183046722853,153.17999999999992,177.555,-0.05020000000000002,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4.7,36.4,11.7,0.7,4.8,5.91,23.12,0,0.8121813668673995,298.92,110.976,0.10189999999999999,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.4,65.7,0.7,0.4364,6.46,9.1,161.81,0,0.7098893297919453,665.4199999999998,1045.2926,-0.1654,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.6,52.6,7.7,0.3174,3.12,2.72,31.57,118,1.147054606416888,1023.84,98.4984,-0.26965000000000006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25.6,56.2,3.8,0.6795,4.46,6.1,88.25,110,0.7311463423830453,1121.28,393.59499999999997,0.08530000000000004,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19.4,68.4,5.9,0.8763,2.66,2.86,60.21,363,0.9300666780885383,613.0399999999998,160.1586,0.2603,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
